seqnames,start,end,width,strand,Conc,Conc_KS,Conc_control,Fold,p.value,FDR,GDB374_KS,GDB380_KS,GDB425_KS,GDB447_KS,GDB587_KS,GDB598_KS,GDB339_ctrl,GDB418_ctrl,GDB809_ctrl,GDB813_ctrl
chr22,30235660,30236060,401,*,7.17153157333993,7.61653166354492,6.04504147099605,0.639473135577123,0.00137842781870629,0.0437641817632895,367.89,115,247.17,89.51,292.99,64.92,18.83,94.13,74.57,76.59
chr3,129291549,129291949,401,*,4.02880284477536,4.59356565423367,2.19889988600238,0.628415818912365,0.00137895868525098,0.0437641817632895,4.16,52.86,3.3,46.62,14.55,23.37,1.98,9.41,3.97,3
chr17,77325141,77325541,401,*,9.03741797227411,9.24647822886313,8.65301793274159,0.460196673079746,0.00137922830639802,0.0437641817632895,466.46,735.47,523.18,789.71,588.06,541.46,422.17,496.08,358.57,333.38
chr5,124453426,124453826,401,*,7.60754552931551,8.0057616375787,6.67293579411872,0.622950342336504,0.00137941775381567,0.0437641817632895,186.03,286.58,246.35,414.9,257.67,150.62,124.87,169.44,92.82,21.02
chr4,147901306,147901706,401,*,3.4689691931571,2.58416215197979,4.22399354059813,-0.643645505155028,0.00137943522263741,0.0437641817632895,5.55,6.49,5.77,4.66,8.31,5.19,37.66,13.18,11.9,12.01
chr21,43586014,43586414,401,*,8.24630706063255,8.44723005099361,7.88015628060474,0.445525311867385,0.00138007918324946,0.0437758235990657,445.63,283.8,308.14,330.99,349.09,376.56,241.8,272.99,245.13,182.46
chr5,1790018,1790418,401,*,6.81936180299821,7.08942634792634,6.28655223841757,0.539681160460909,0.00138056497850798,0.0437824447970417,97.18,191.05,142.54,151.04,87.27,148.03,89.19,70.6,84.88,67.58
chr10,27319887,27320287,401,*,5.02373960918188,5.43002051156942,4.05824399003028,0.625023824862477,0.00138188763229433,0.0438155976637657,31.93,44.52,56.85,23.31,33.25,68.82,7.93,15.06,15.87,27.78
chr3,21462131,21462531,401,*,3.84409482702458,2.75287215429862,4.68884591947795,-0.648767087886491,0.00138232007462823,0.043820516901374,2.78,3.71,9.06,13.99,8.31,2.6,51.53,18.83,23.8,9.01
chr5,81097670,81098070,401,*,4.45300395164811,4.93693305514356,3.13891349783913,0.647378563666164,0.00138274731783662,0.043825269382889,43.04,7.42,44.49,31.7,41.56,15.58,4.95,11.3,3.97,15.02
chr1,168203247,168203647,401,*,8.02736298850503,8.25037745148875,7.61087301485217,0.478495188661238,0.00138372262031835,0.0438473868545553,251.27,267.11,423.49,258.26,338.71,288.26,151.62,197.68,226.88,205.73
chrX,100316954,100317354,401,*,4.77942325085318,5.31078770305643,3.1889252363416,0.644982783970722,0.00138401752029657,0.0438479391935497,63.86,12.98,38.72,20.51,74.81,27.27,13.87,7.53,15.07,0
chr1,248810696,248811096,401,*,4.24150468844565,3.54187624921764,4.89814186817667,-0.628237996685353,0.00138539878943542,0.0438829023645823,16.66,4.64,13.18,8.39,16.62,10.39,25.77,22.59,48.39,22.53
chr16,57300382,57300782,401,*,9.78928871451242,9.9635710785211,9.48063625498015,0.402310705047744,0.00138590403578745,0.0438901088111059,942.63,1071.21,999.4,898.8,941.31,1137.46,770.01,869.79,702.07,515.83
chr10,33365833,33366233,401,*,8.61811253095827,8.88040130283474,8.10545493490899,0.527690158115994,0.00138711642451867,0.0439197023309629,490.06,531.43,354.28,518.39,546.5,386.94,299.28,328.52,337.95,135.9
chr7,67302329,67302729,401,*,9.37209348376161,9.55376378115684,9.04782925027946,0.41501740458966,0.00138748792113961,0.0439207627031236,723.28,792.97,675.61,781.32,800.01,736.23,597.57,649.52,499.78,370.17
chr13,97544017,97544417,401,*,4.13940512234802,4.66654920937358,2.57616183025418,0.646000984580143,0.0013877057747785,0.0439207627031236,43.04,5.56,27.19,29.84,41.56,5.19,1.98,10.35,4.76,6.76
chr12,110546375,110546775,401,*,7.00997353187548,7.22353030193914,6.61534451582049,0.468817866181987,0.00138859808116999,0.0439402037587367,129.11,148.39,147.48,174.35,135.07,162.31,97.12,112.96,105.51,76.59
chrX,101564413,101564813,401,*,2.76245422314181,1.48365403953842,3.67456202272831,-0.644165713850176,0.00139029012494949,0.0439849385116153,2.78,3.71,4.12,2.8,2.08,1.3,22.79,9.41,15.87,3
chr11,76700535,76700935,401,*,8.39394787941561,8.63014237015272,7.94618258267338,0.496207621204487,0.00139089673644311,0.0439953221510473,519.21,450.74,278.48,362.69,405.2,360.98,261.62,250.39,307.8,166.69
chr2,46858434,46858834,401,*,9.13067215646407,9.32149996611092,8.78670587428732,0.429765585822647,0.00139137277730423,0.0440015723938028,633.05,642.72,530.6,609.76,656.63,766.1,422.17,563.86,456.15,324.37
chr2,127087195,127087595,401,*,5.74208740144477,6.11517791871336,4.89864871256342,0.610360225080312,0.00139292473050566,0.0440418385979087,31.93,88.11,84.04,89.51,76.88,45.45,15.86,32.01,44.42,27.03
chr2,177546196,177546596,401,*,4.12034197031799,4.59149631436513,2.87111217581843,0.645798304943461,0.00139384658008479,0.0440537869994246,24.99,24.11,8.24,38.23,16.62,32.46,9.91,13.18,3.17,3
chr5,82396826,82397226,401,*,8.84643815549369,9.06485147448897,8.44064276972719,0.473378138735368,0.00139386017033135,0.0440537869994246,567.8,536.07,381.47,659.18,457.15,611.58,466.76,335.11,308.59,279.32
chr20,1533123,1533523,401,*,2.99808279613252,1.9738888382897,3.81568362953671,-0.647523409368272,0.00139540274842799,0.0440879736285178,0,3.71,2.47,4.66,6.23,6.49,24.77,8.47,10.31,12.76
chr9,4394680,4395080,401,*,3.79445961444199,4.33480397541863,2.14391812128174,0.639263611636234,0.00139549981072877,0.0440879736285178,1.39,50.08,9.06,27.04,16.62,16.88,4.95,6.59,2.38,3.75
chr7,37208465,37208865,401,*,5.30859956457634,5.68535742703155,4.4523038451272,0.613054669490172,0.00139612937028905,0.0440971478579407,20.82,39.88,74.15,57.81,49.87,66.22,31.71,14.12,22.21,19.52
chr12,114625433,114625833,401,*,7.36108885560768,7.79455143994333,6.2849411798663,0.635117885840959,0.00139638395461029,0.0440971478579407,63.86,315.33,91.45,290.9,174.55,396.03,132.79,61.19,84.88,33.04
chr18,48750329,48750729,401,*,7.86172216782592,8.2106749663084,7.09939917667304,0.597379340363199,0.0013966273383767,0.0440971478579407,406.76,421.99,247.17,303.95,211.95,185.68,72.34,193.91,209.43,72.83
chr19,2867005,2867405,401,*,5.22794323273299,3.6545970232098,6.22502448648712,-0.611496547011643,0.00139755168308842,0.044117518452876,19.44,6.49,5.77,9.32,12.47,22.07,147.66,143.08,3.97,4.51
chr8,66154867,66155267,401,*,5.83267003474824,4.98231686098673,6.57081232095612,-0.640411117032992,0.00139847156008826,0.0441377399036603,19.44,25.97,24.72,13.05,62.34,44.15,161.53,64.01,126.93,27.78
chr18,69444246,69444646,401,*,5.72287490926373,6.08401668994373,4.92033008232159,0.603452165269096,0.00139987976687816,0.0441733625799165,36.09,62.14,90.63,56.87,97.66,63.63,19.82,46.13,34.91,20.27
chr1,156456502,156456902,401,*,8.89261193668911,9.07287579467902,8.57133894676778,0.412119524036781,0.00140039325187921,0.0441807436230719,512.27,541.63,505.88,579,606.76,485.63,404.33,458.43,384.75,274.06
chr7,8214166,8214566,401,*,5.16822051639202,5.6317284302495,3.95620194430492,0.642826552469562,0.00140075515735693,0.0441833405203194,5.55,38.03,42.84,84.84,56.1,70.12,15.86,11.3,21.42,13.52
chr7,152565566,152565966,401,*,2.6522163398149,1.40376690904255,3.55421232594472,-0.643837195155469,0.0014036038873558,0.044264361427073,1.39,1.85,3.3,4.66,2.08,2.6,17.84,5.65,18.25,5.26
chr20,4341784,4342184,401,*,7.25643795782407,7.48471374944917,6.82757856492913,0.487275938343471,0.00140398736946386,0.0442676209141331,195.74,170.65,202.68,178.08,191.17,136.34,111.98,150.61,103.13,88.6
chr14,75223661,75224061,401,*,4.58406715806155,5.11381713902455,3.00406558318028,0.643083420503188,0.00140502148926979,0.0442913895683876,97.18,25.97,21.42,44.75,4.16,14.28,2.97,11.3,10.31,7.51
chrX,44733903,44734303,401,*,4.49630517829231,3.61572034679876,5.24929278942789,-0.642485624967045,0.00140643615760639,0.0443232917625114,16.66,9.27,4.94,8.39,18.7,15.58,69.37,35.77,36.49,10.51
chr6,138691481,138691881,401,*,6.9546066645168,7.25376676120534,6.34275912338946,0.56454446372902,0.00140669963337213,0.0443232917625114,87.46,194.76,156.54,206.05,95.59,175.29,80.27,92.25,92.82,59.32
chr17,1684743,1685143,401,*,9.11186486200272,9.2903596004666,8.79434156162357,0.40783132348849,0.00140687493027031,0.0443232917625114,635.82,522.15,551.2,651.72,727.28,668.71,474.69,536.56,412.52,352.15
chr6,149963699,149964099,401,*,8.08224298168579,8.30222521758872,7.67281363909452,0.475566645951177,0.00140758947335641,0.0443369641808982,308.19,319.97,352.63,300.22,322.08,290.86,179.37,291.81,203.88,141.16
chr11,67353622,67354022,401,*,8.6453617580139,8.84797146406549,8.27545555912071,0.450831767130313,0.00140806512098657,0.044338010048442,438.69,474.85,444.09,564.08,388.58,454.47,308.2,413.24,292.73,225.26
chr15,100863706,100864106,401,*,4.79969945854796,5.34632403271006,3.10539528612054,0.636627890546754,0.00140818381826721,0.044338010048442,0,21.33,36.25,99.76,47.79,38.95,6.94,11.3,7.93,8.26
chr2,68467205,68467605,401,*,9.31647053607307,9.4889132662678,9.01166704357486,0.39822713831057,0.0014089315431262,0.0443527159157662,674.69,737.32,667.37,774.79,768.84,688.19,489.55,644.81,546.58,383.68
chr5,133968495,133968895,401,*,8.83732311745314,9.0412177807605,8.46454646983037,0.450627611472226,0.00141046365306723,0.0443921031999419,621.94,484.13,407.84,513.73,484.16,649.24,369.64,422.66,360.16,260.55
chr15,80615945,80616345,401,*,7.69456303146399,7.99877393037663,7.06837349464275,0.567292163892601,0.00141096506127801,0.0443990415578736,241.56,230.01,360.87,279.71,143.38,279.17,76.31,210.86,119.79,129.9
chr3,33299983,33300383,401,*,8.42653738217531,8.64763539465827,8.01451566144492,0.475790703647433,0.00141125255877878,0.0443992473340022,420.64,389.53,325.44,528.65,444.68,297.35,276.49,244.75,314.15,198.98
chr12,51776646,51777046,401,*,4.24578484732838,3.4164068156966,4.97335011377095,-0.636373639839611,0.00141154523798054,0.044399616016638,6.94,8.35,9.06,9.32,8.31,22.07,53.51,34.83,23.8,13.52
chr19,13853370,13853770,401,*,8.55353606384918,8.7794705372644,8.13019979972631,0.483631259284098,0.00141190948682118,0.0444022353001745,455.35,383.04,374.05,526.78,405.2,492.12,323.07,352.06,272.89,172.7
chr15,70643693,70644093,401,*,4.78461425188756,4.24338730514852,5.33966532095791,-0.594534181930424,0.00141281246444586,0.0444217923062974,15.27,19.48,18.13,20.51,20.78,19.48,46.58,32.01,57.12,26.28
chr14,21521506,21521906,401,*,5.62150981956554,4.84164911219819,6.32316130492814,-0.630210093288631,0.00141341290528277,0.0444230978735217,4.16,33.39,37.9,45.69,14.55,36.36,71.35,84.72,107.89,56.31
chr11,106022218,106022618,401,*,9.39688217567331,9.59570046533858,9.03539765138422,0.442459988939962,0.00141341620540706,0.0444230978735217,885.71,690.95,594.86,812.09,787.54,871.27,540.09,664.58,518.02,376.18
chr19,796937,797337,401,*,9.84762468127833,10.0558850696027,9.46503334126925,0.457200203736779,0.0014138612402115,0.0444233851732814,1043.97,971.04,921.95,1026.53,1184.43,1238.74,752.17,973.33,630.67,470.78
chr2,202317446,202317846,401,*,7.2167135608231,7.46758706520856,6.73294854930056,0.517257299770158,0.00141398756816264,0.0444233851732814,144.38,222.59,192.79,189.27,124.68,188.28,97.12,117.67,134.86,75.84
chr17,66378255,66378655,401,*,5.19095344365537,5.69253954674144,3.78108570830772,0.645886542954989,0.00141436167870735,0.04442630637304,22.21,35.24,48.61,117.48,78.96,7.79,5.95,18.83,17.45,12.76
chr9,128371150,128371550,401,*,8.73047492773737,8.9089502261067,8.41299275149774,0.409125866717999,0.00141468562878134,0.0444276511417046,495.61,498.04,384.77,533.31,494.55,477.84,397.39,369.94,334.77,261.3
chr2,223196997,223197397,401,*,5.22805214060647,5.63560682922706,4.25760120877558,0.625604749813687,0.00141515106008203,0.044430011814193,68.02,41.74,30.48,98.83,22.86,36.36,25.77,16.94,14.28,19.52
chr17,18153801,18154201,401,*,5.45882348885995,5.770012501332,4.81249736806124,0.573487288849956,0.00141532310396036,0.044430011814193,58.31,45.45,69.21,64.33,39.48,50.64,18.83,33.89,34.91,24.78
chr5,115392599,115392999,401,*,6.08347075184923,6.406861322177,5.40100250415738,0.581832773727787,0.0014157040019687,0.0444331424077677,49.98,76.98,135.12,79.25,87.27,80.51,58.47,30.12,43.63,36.79
chr2,26757965,26758365,401,*,8.34300818873678,8.53148252107258,8.00414305694109,0.425494931268193,0.00141808136713581,0.0444841142266837,391.49,342.23,368.29,329.12,396.89,392.14,288.38,281.46,277.65,179.45
chr10,16436703,16437103,401,*,8.32528526695204,8.49775817426339,8.02041875879873,0.397987011414427,0.00141850295467616,0.0444841142266837,427.58,321.83,335.33,386,334.55,363.57,242.79,286.16,291.14,218.5
chr13,114065317,114065717,401,*,9.85770732630076,10.0739589749786,9.45689745897896,0.468768017967763,0.00141866804358148,0.0444841142266837,1095.34,1132.42,777.77,1160.79,1253,1047.87,656.04,963.92,720.31,470.78
chr8,58796585,58796985,401,*,4.31639073827513,4.74282913832065,3.26986423544688,0.633343863793441,0.00141872987679596,0.0444841142266837,15.27,30.61,46.96,27.04,8.31,32.46,6.94,12.24,11.9,7.51
chr6,62991074,62991474,401,*,2.33456649796163,0.362074447023724,3.41712007743796,-0.575103152080231,0.00141873551334248,0.0444841142266837,0,0.93,0.82,4.66,0,1.3,16.85,18.83,5.55,1.5
chr1,97654866,97655266,401,*,5.82056672188777,6.35638307324821,4.20066040549327,0.639928049834684,0.00141969722216277,0.0445054379337311,43.04,72.34,101.34,169.69,93.51,11.69,1.98,29.18,6.35,36.04
chr18,12991074,12991474,401,*,9.28889048845584,9.49869397333907,8.90280689088794,0.4592203993876,0.00142033792121875,0.044516691990154,610.83,685.39,591.57,771.06,862.35,819.34,501.44,624.1,460.91,328.12
chr9,127245058,127245458,401,*,8.51826855359778,8.72743794406115,8.13362148173753,0.458098444961074,0.00142183414428747,0.0445547503774462,472.01,339.45,371.58,454.99,446.76,458.36,285.41,331.35,318.91,187.71
chr4,143421620,143422020,401,*,3.49832836095593,4.00083090023865,2.08327840201045,0.645049307154883,0.00142332539397095,0.0445839524592848,26.38,8.35,12.36,21.44,4.16,23.37,0.99,7.53,3.17,5.26
chr2,222038005,222038405,401,*,3.57598283469928,2.64084086787423,4.3546233099382,-0.64332837931574,0.00142333029689101,0.0445839524592848,1.39,2.78,9.06,6.53,12.47,5.19,18.83,36.71,14.28,12.01
chr17,58786331,58786731,401,*,7.12220898636898,7.35626186017622,6.67959156582199,0.496061480949655,0.00142437371682518,0.0446077942375049,134.66,219.81,168.08,149.18,130.91,180.49,105.05,94.13,123.75,87.1
chr8,99099224,99099624,401,*,3.28388978994686,2.30400317161447,4.08253810366799,-0.640647766490713,0.00142489552585963,0.0446081117929518,5.55,5.56,6.59,9.32,0,2.6,17.84,17.89,9.52,22.53
chr12,9739623,9740023,401,*,3.59169074763975,4.09926112406987,2.14758154891783,0.644875925294042,0.00142494841629851,0.0446081117929518,38.87,9.27,15.65,8.39,12.47,18.18,0.99,6.59,7.14,3
chr18,9475140,9475540,401,*,9.87930323745145,10.0852976057893,9.50181823189173,0.453574694992675,0.00142664236496117,0.0446522954347561,1030.09,1028.54,882.41,1154.26,1169.88,1253.03,668.92,1014.75,713.97,502.32
chr7,151051057,151051457,401,*,6.38666800987116,6.6779545324835,5.79679941610939,0.55333949593691,0.00142705629854639,0.0446533103123944,118,78.83,65.91,132.4,130.91,88.3,60.45,62.13,54.74,45.05
chr2,113889696,113890096,401,*,9.03738984105684,9.2086878783498,8.73497368713256,0.395362653636622,0.00142740734010649,0.0446533103123944,527.54,577.8,566.85,592.05,689.88,596,457.84,493.26,437.11,316.11
chr8,50212747,50213147,401,*,5.99133731402683,6.53250686906845,4.33513152138706,0.636648761782003,0.00142752248777569,0.0446533103123944,1.39,134.48,93.1,145.45,39.48,141.53,27.75,30.12,6.35,16.52
chr7,7640381,7640781,401,*,9.35031371118311,9.54723706771934,8.99301170887746,0.439018966150897,0.0014284298401561,0.0446728499466038,731.61,702.08,567.67,746.82,781.31,959.57,512.35,606.22,542.62,376.93
chr11,45662843,45663243,401,*,7.40550703029578,7.68286237836842,6.85344223905216,0.542242919020626,0.00142955555202506,0.0446992094925634,147.16,293.07,148.3,263.86,228.57,151.92,99.1,122.37,141.21,99.86
chr8,22388545,22388945,401,*,7.34479810986229,7.62792946201397,6.77722370083392,0.547496634175316,0.00142990019582875,0.0447011410774334,287.37,191.98,123.59,188.34,189.09,206.46,130.81,125.2,117.41,65.32
chr2,182559621,182560021,401,*,3.69253998653588,2.86818049206867,4.4175400401726,-0.637810935509657,0.00143090105153863,0.0447173896331973,2.78,1.85,9.06,4.66,12.47,12.98,28.74,19.77,17.45,19.52
chr18,25144804,25145204,401,*,6.22471014521131,6.55404306990607,5.52419294476973,0.584361933505943,0.0014309858972782,0.0447173896331973,108.28,141.9,72.5,101.63,81.04,58.43,44.59,40.48,68.22,30.78
chr6,30779036,30779436,401,*,6.36252182264537,6.73579396822989,5.51844983410739,0.609016239769908,0.00143330011690934,0.0447711304291192,24.99,127.99,127.71,119.34,91.43,148.03,47.57,41.42,51.56,42.8
chr5,127320623,127321023,401,*,6.5322531489693,6.94435220903803,5.5439474197488,0.625201275664187,0.00143338543150556,0.0447711304291192,91.63,164.16,88.16,107.22,189.09,98.68,48.56,79.07,49.98,9.01
chr9,91712325,91712725,401,*,5.87914487494721,6.36242955399486,4.56841116926958,0.64351238910924,0.00143386104794093,0.0447711304291192,29.15,159.52,31.31,152.91,93.51,27.27,22.79,38.59,23.01,10.51
chr11,130103350,130103750,401,*,8.2467265366294,8.4935882570798,7.77292641720641,0.510025365447338,0.00143403100693713,0.0447711304291192,248.5,468.36,308.97,413.97,396.89,325.92,235.86,297.46,180.87,160.68
chr21,45041313,45041713,401,*,7.34357847583577,7.67173850685167,6.64664759714617,0.584048727519152,0.00143412219500469,0.0447711304291192,106.9,193.84,334.51,209.78,112.21,266.19,94.14,123.31,72.19,111.13
chr6,19719569,19719969,401,*,6.2950693823646,6.63331206917785,5.56691665104736,0.5880305403773,0.00143486821077811,0.0447788467518824,104.12,106.66,83.21,92.3,118.44,90.89,17.84,62.13,70.6,39.04
chrX,79117096,79117496,401,*,4.78994131955998,5.32926317479327,3.14638333920044,0.637408962502463,0.00143535461603174,0.0447788467518824,5.55,36.17,27.19,71.79,91.43,9.09,7.93,9.41,15.07,3
chr6,30033380,30033780,401,*,5.54579071681532,6.08702468436371,3.88914170988459,0.635630157234178,0.00143536710460066,0.0447788467518824,2.78,124.28,53.55,140.79,12.47,74.01,17.84,19.77,11.9,9.76
chr2,207529682,207530082,401,*,9.70602366281866,9.90000402234813,9.35518272086134,0.434825797024681,0.00143550280738246,0.0447788467518824,1002.32,863.46,815.67,1009.75,935.08,1106.3,681.81,839.66,654.47,443.75
chr1,206766339,206766739,401,*,6.83053955106505,7.2635726060889,5.75622495545861,0.632132585297806,0.00143607443848786,0.04478783725387,251.27,289.36,60.15,114.68,114.29,92.19,42.61,34.83,109.48,29.28
chr18,48468166,48468566,401,*,5.91617200868656,6.25948410677775,5.17197791430945,0.592826513473171,0.00143655332361532,0.0447939322463067,98.57,46.37,74.98,99.76,78.96,61.03,51.53,31.06,42.84,18.77
chrX,123962995,123963395,401,*,7.83417691752345,8.02367847578324,7.49308851965452,0.426532325107637,0.00143720466746918,0.044803348760243,274.88,268.96,210.92,268.52,288.83,249.31,198.2,206.15,171.35,144.91
chr1,227058360,227058760,401,*,6.75401725237966,7.17994941145764,5.7095967669004,0.629622855084082,0.00143742234423287,0.044803348760243,290.15,89.04,70.03,220.04,157.92,42.85,48.56,47.07,76.16,37.54
chr5,78586220,78586620,401,*,8.59109085824873,8.83781365080189,8.11763409824021,0.50806054660238,0.00143958138347069,0.0448550406447471,581.68,403.44,284.25,502.54,563.12,410.32,292.34,353,268.93,196.72
chr17,44807839,44808239,401,*,3.35786178390663,2.42425603245171,4.13579921839028,-0.643146727496202,0.00143964845565442,0.0448550406447471,5.55,0.93,3.3,3.73,8.31,10.39,17.84,19.77,7.93,24.78
chr2,17658537,17658937,401,*,7.26565423819352,7.59034792040706,6.57925361900229,0.580375377266598,0.00144039422244118,0.04486942995938,155.49,169.72,117.82,283.44,259.74,170.1,140.72,92.25,99.96,49.56
chr10,6120630,6121030,401,*,3.82986894709616,4.31425409613594,2.513397356819,0.641936982550015,0.00144125913848487,0.0448875244652123,19.44,5.56,16.48,29.84,31.17,16.88,1.98,4.71,7.14,9.01
chr15,81092224,81092624,401,*,8.21493348583222,8.44179183030711,7.78942142105657,0.482496699770855,0.00144255573151432,0.0449094894400543,338.74,401.59,228.22,345.91,382.34,389.54,214.06,228.74,278.45,163.69
chr9,39791312,39791712,401,*,5.17034015315877,5.47011631723582,4.55675355204207,0.566342600633307,0.0014426473297571,0.0449094894400543,43.04,41.74,53.55,51.28,37.4,38.95,29.73,22.59,23.8,18.02
chr2,230793982,230794382,401,*,8.3674406365927,8.56539304847537,8.00786947572111,0.440073241576007,0.00144313672580307,0.0449094894400543,440.08,367.27,294.96,428.89,409.36,332.41,244.78,301.22,281.62,201.98
chr7,149838113,149838513,401,*,8.99941719576363,9.19230400753975,8.65096633243443,0.433111084919551,0.00144324145259778,0.0449094894400543,563.63,494.33,547.08,641.46,581.82,681.7,410.27,492.31,426,279.32
chr1,25892430,25892830,401,*,8.55996216347766,8.82289508004448,8.04564993027013,0.526939218443124,0.00144338532960004,0.0449094894400543,644.15,350.58,395.48,502.54,494.55,329.81,231.89,395.36,241.96,187.71
chr5,168120405,168120805,401,*,3.9711352224408,4.39970799021066,2.91568737077761,0.630513377041299,0.00144410883405339,0.0449231556747615,31.93,19.48,28.84,12.12,18.7,15.58,3.96,12.24,8.73,5.26
chr14,24366612,24367012,401,*,8.83955711623959,9.01025874591387,8.53838250019327,0.397702890238254,0.00144470153455805,0.0449324578598537,460.9,592.64,572.62,537.97,446.76,483.03,359.73,458.43,351.43,317.61
chr7,96667021,96667421,401,*,4.09737403261134,4.67614871435019,2.15190158692802,0.617120619356239,0.00144497652848721,0.0449324578598537,12.49,15.77,14.01,13.99,89.35,7.79,0.99,1.88,11.9,3
chrUn_GL000224v1,3876,4276,401,*,6.14173998101858,5.71040764254989,6.61436819180858,-0.559421693305696,0.00144616247682284,0.0449517845612314,43.04,58.43,36.25,76.45,51.95,48.04,82.25,78.13,103.13,128.4
chr5,113059362,113059762,401,*,8.12301055753854,8.39433272111894,7.58690478383249,0.53526376493248,0.0014461912588972,0.0449517845612314,397.04,330.17,201.03,368.28,409.36,312.93,169.46,297.46,159.45,142.66
chr10,103908276,103908676,401,*,8.74120054173912,8.94431916461571,8.37015846903821,0.447392916364265,0.00144645141679868,0.0449517845612314,560.86,428.48,393,491.35,585.98,496.02,290.36,421.71,355.4,256.04
chr11,123268052,123268452,401,*,3.40058533344948,2.10155193114051,4.31927870902994,-0.636020262340974,0.00144683879562357,0.0449549825392845,6.94,4.64,5.77,3.73,2.08,2.6,45.59,1.88,15.87,16.52
chr15,67320913,67321313,401,*,3.42480653033959,3.92261908383651,2.03604922590227,0.642893668004781,0.00144885495747827,0.0450087775153089,2.78,14.84,14.01,21.44,24.94,12.98,2.97,6.59,1.59,5.26
chr10,34049794,34050194,401,*,4.06671479873797,4.69290806404314,1.63051416856611,0.554835010238032,0.00144951649854546,0.0450153224452763,2.78,8.35,4.12,55.01,81.04,3.9,0,4.71,3.17,4.51
chr18,3069899,3070299,401,*,4.0882679393006,4.51874301007551,3.02481074267622,0.62975544601909,0.00144963535527888,0.0450153224452763,22.21,13.91,27.19,18.65,27.01,28.57,2.97,15.06,4.76,9.76
chr14_GL000194v1_random,11309,11709,401,*,2.39537796741484,1.14532295091732,3.29791602051929,-0.637934211210757,0.00144993565761648,0.04501580198464,2.78,2.78,2.47,1.86,2.08,1.3,17.84,3.77,8.73,9.01
chr5,93303225,93303625,401,*,4.32385377670314,4.85615231497889,2.727242361807,0.63785677691063,0.0014519661017969,0.0450699860802908,79.13,15.77,12.36,42.89,14.55,9.09,1.98,12.24,4.76,7.51
chr4,109207138,109207538,401,*,4.96065564178921,5.43796171563966,3.68062736007032,0.641287396068055,0.00145274273367661,0.0450852373757752,15.27,84.4,51.91,13.99,58.18,36.36,11.89,15.06,19.83,4.51
chr8,102613825,102614225,401,*,5.8430035365472,5.12361867422911,6.5110913117724,-0.624120737155987,0.00145349583545527,0.0450964040227515,33.32,25.97,25.54,39.16,54.03,31.16,141.71,61.19,135.65,26.28
chr8,26382657,26383057,401,*,9.18053938290969,9.38201642929386,8.81315657659045,0.446624209221685,0.00145377769045695,0.0450964040227515,673.31,613.05,546.25,741.23,671.18,758.31,469.73,590.21,429.17,310.1
chr9,122959730,122960130,401,*,3.25571317501711,2.25172447218391,4.06477417105719,-0.642402096774468,0.00145395865603513,0.0450964040227515,1.39,3.71,4.94,3.73,8.31,6.49,29.73,7.53,21.42,8.26
chr13,36418001,36418401,401,*,4.95001602617582,5.35130695944771,4.00372874539442,0.619141911232142,0.00145440623449503,0.0450973801177557,52.75,37.1,23.07,65.27,49.87,16.88,13.87,16.94,19.83,13.52
chr21,33915660,33916060,401,*,8.97192417188945,9.17596608920565,8.59881804696345,0.449835730788028,0.00145456087820007,0.0450973801177557,670.53,462.8,479.52,592.05,635.85,629.76,461.8,439.6,377.61,271.81
chr1,32925773,32926173,401,*,5.93470652554288,6.32922501056962,5.01398308172096,0.616589395867176,0.00145494419670899,0.0451004161470239,63.86,97.38,78.27,60.6,60.26,122.06,16.85,21.65,68.22,22.53
chr19,47244097,47244497,401,*,8.84403817187663,9.04565883832514,8.47633575583836,0.447263885955492,0.00145609512857023,0.0451272408271614,488.67,521.23,439.14,599.51,492.47,629.76,331.98,484.78,330.01,277.81
chr4,181971561,181971961,401,*,6.63109150511773,6.99895798374424,5.80571630774977,0.604082549610615,0.00145694214329509,0.0451446378471836,236,78.83,74.15,115.61,174.55,88.3,56.49,77.19,55.53,34.54
chr2,237432702,237433102,401,*,9.65882137015474,9.95868859643113,9.04497747399699,0.561261915919586,0.00145825960039196,0.0451684542093991,1289.69,960.84,444.09,1165.45,1147.03,963.47,627.3,644.81,585.45,255.29
chr6,170554083,170554483,401,*,8.94083729464092,9.10323847169551,8.6567791548133,0.379916474857868,0.00145828241435919,0.0451684542093991,515.04,543.49,503.41,582.73,542.34,612.88,406.31,475.37,418.86,313.86
chr6,33391495,33391895,401,*,9.86531917697152,10.0618061509548,9.50897787249026,0.438294670414375,0.00145901975467493,0.0451824365651127,1057.85,976.61,898.89,1053.57,1147.03,1279,779.92,931.91,710,492.56
chr2,74198325,74198725,401,*,9.03185099849524,9.24091250308264,8.64744813437384,0.458739265303315,0.00145956668432803,0.0451905180233131,678.86,590.79,519.89,721.65,546.5,572.63,397.39,548.79,379.99,277.81
chr18,35041135,35041535,401,*,8.38091877380062,8.57131641048935,8.03788685979993,0.427748570020953,0.00146131174110939,0.0452356849802222,423.42,379.33,286.72,423.29,407.28,362.27,254.69,320.99,257.82,217.75
chr10,97292507,97292907,401,*,9.13127658875888,9.3027643243681,8.82846520933703,0.396229409447621,0.00146201246383112,0.0452485126585007,649.71,603.77,599.81,606.03,627.54,702.47,463.79,561.97,458.53,334.13
